0,54.3192,11.2764
1,54.4053,14.0496
2,54.29,17.8238
3,54.3548,14.1376
4,54.3346,16.7732
5,54.2395,15.2618
6,54.3536,15.2113
7,54.4788,15.1512
8,54.2954,17.0035
9,54.4201,13.6474
10,54.416,17.3932
11,54.2915,12.2163
12,54.2491,15.7872
13,54.3338,15.0914
14,54.4564,12.7083
15,54.2681,14.7929
16,54.4184,13.4276
17,54.4844,12.2788
18,54.3674,15.9146
19,54.3711,17.2473
20,54.4691,14.3875
21,54.4638,17.6643
22,54.4776,12.943
23,54.4549,11.9731
24,54.304,14.7008
25,54.2497,17.7244
26,54.2785,12.6751
27,54.4958,15.6694
28,54.4095,17.8402
29,54.3226,12.7799
30,54.2594,13.0164
31,54.3185,17.5945
32,54.3574,15.4418
33,54.4472,17.8468
34,54.452,15.6315
35,54.3149,15.9527
36,54.4587,11.8461
37,54.3896,12.5289
38,54.3074,14.6992
39,54.2971,16.3972
40,54.4995,13.7558
41,54.3417,15.5425
42,54.295,12.4862
43,54.3473,14.9184
44,54.3954,15.9622
45,54.4669,16.9928
46,54.2538,15.8381
47,54.278,12.8931
48,54.2801,13.3266
49,54.3755,15.5188
50,54.2718,14.1156
51,54.4716,14.6269
52,54.3915,16.251
53,54.3257,14.6209
54,54.5171,16.2338
55,54.4636,12.3729
56,54.4192,14.3367
57,54.2683,11.6071
58,54.4731,16.8184
59,54.2686,12.4749
60,54.4623,17.7926
61,54.3619,15.0119
62,54.4689,17.8552
63,54.4238,15.0237
64,54.2835,14.3855
65,54.4307,11.9625
66,54.4208,13.8099
67,54.5043,11.6247
68,54.5267,11.7704
69,54.4041,13.4098
70,54.2935,13.2057
71,54.2592,17.1139
72,54.4325,16.1248
73,54.4288,17.3979
74,54.4575,16.9135
75,54.3278,14.4713
76,54.3304,16.5089
77,54.3575,15.0317
78,54.447,16.2459
79,54.359,17.333
80,54.324,16.3652
81,54.4517,13.7216
82,54.3422,17.1106
83,54.4282,12.1973
84,54.3213,12.8959
85,54.3243,16.7423
86,54.5055,16.3431
87,54.4867,12.7585
88,54.2908,17.2531
89,54.4173,14.9442
90,54.3621,17.0495
91,54.3291,15.0135
92,54.4497,13.6546
93,54.3103,12.411
94,54.3716,15.3926
95,54.5066,12.0744
96,54.4463,14.3849
97,54.4714,15.7409
98,54.3518,12.704
99,54.3869,13.0667
100,54.4401,16.0445
101,54.3552,14.1919
102,54.298,16.153
103,54.2715,12.9716
104,54.3269,12.1745
105,54.5192,17.7614
106,54.5128,16.8429
107,54.2896,13.3987
108,54.3149,13.8647
109,54.3608,16.0849
110,54.4923,14.9641
111,54.339,12.883
112,54.3006,14.578
113,54.515,14.0952
114,54.4891,13.821
115,54.4146,14.8147
116,54.5047,15.9656
117,54.3261,11.1665
118,54.2881,12.4348
119,54.4763,16.8258
120,54.2562,11.6113
121,54.5114,14.83
122,54.395,15.6074
123,54.504,12.5884
124,54.4417,14.7784
125,54.3876,17.3872
126,54.453,17.2503
127,54.3265,13.7366
128,54.4267,14.2573
129,54.3985,14.9567
130,54.4811,11.0682
131,54.5003,12.7336
132,54.2475,16.2508
133,54.4339,15.2444
134,54.3136,15.844
135,54.2825,15.4368
136,54.3952,11.2447
137,54.4722,15.5907
138,54.3299,12.958
139,54.4047,11.6873
140,54.2751,12.6209
141,54.3567,12.1554
142,54.2388,15.4791
143,54.4717,13.9887
144,54.3356,11.3887
145,54.3338,11.0848
146,54.3053,14.1189
147,54.4853,11.1783
148,54.3843,14.8851
149,54.2922,14.7855
150,54.296,12.4972
151,54.4623,12.567
152,54.2365,14.4262
153,54.4845,12.9992
