0,3858.5147,946.1429
1,3859.9111,1246.5212
2,3863.3533,852.3845
3,3858.5692,1254.5818
4,3859.8919,974.3301
5,3848.4933,1177.3863
6,3856.0367,1050.1295
7,3850.9778,861.3244
8,3854.3182,1121.0829
9,3852.6037,868.395
10,3852.9891,1229.7653
11,3849.1038,1249.3712
12,3846.009,1205.4802
13,3844.1752,1129.6794
14,3848.8291,889.6028
15,3858.8086,1136.2281
16,3854.9425,1010.7827
17,3841.4504,941.5708
18,3844.2434,907.5234
19,3842.9041,1257.5074
20,3840.1773,987.7749
21,3842.7228,841.9008
22,3851.6218,1264.8374
23,3844.1193,1087.6522
24,3845.3087,805.9466
25,3848.5926,1205.8718
26,3852.0681,1133.1569
27,3850.6649,1072.248
28,3840.2659,875.6954
29,3843.0353,1092.3074
30,3835.5534,1167.0455
31,3836.923,860.0684
32,3846.0871,861.6254
33,3836.2868,809.8391
34,3834.5988,808.8393
35,3840.2245,796.3371
36,3844.8227,1259.5711
37,3844.7227,827.4671
38,3850.5475,1208.0192
39,3847.414,1046.477
40,3842.4066,785.7216
41,3835.523,1087.7769
42,3833.3727,782.8031
43,3831.8156,1021.7129
44,3829.7134,886.8494
45,3831.6778,1087.7631
46,3842.9263,1200.5664
47,3835.3798,784.4169
48,3832.1861,841.213
49,3831.0754,1102.5952
50,3829.375,1018.6343
51,3833.0757,1085.791
52,3833.3261,1221.9115
53,3834.4802,810.8191
54,3831.5042,822.8593
55,3829.4042,815.8231
56,3843.0789,1050.8363
57,3835.9092,1171.5201
58,3836.5673,828.2115
59,3842.3686,836.9101
60,3841.3469,1208.1178
61,3833.953,1064.5462
62,3829.7034,1165.7212
63,3830.2492,1152.0536
64,3834.127,1017.1257
65,3837.3205,901.2776
66,3838.8717,1173.8994
67,3840.427,812.7819
68,3832.3471,1258.1544
69,3828.6932,1102.3049
70,3824.9456,1100.9756
71,3820.1163,785.9167
72,3819.9628,1169.754
73,3819.5022,1229.2141
74,3819.261,980.8977
75,3835.1395,957.9565
76,3834.0198,1226.1164
77,3832.7349,1132.54
78,3832.5663,1136.2225
79,3820.6145,1150.9422
80,3827.013,1022.1713
81,3819.8416,1160.3862
82,3828.4517,1050.3611
83,3820.952,899.2816
84,3820.2147,916.2938
85,3829.1511,915.7382
86,3829.868,1088.5223
87,3816.3211,841.8169
88,3819.3137,982.5278
89,3830.4161,887.6006
90,3825.5955,1214.6722
91,3815.5629,1252.3551
92,3819.6813,968.2118
93,3814.646,963.4288
